size,distance_to_center,age,price
2034,17.83,3,286957
1662,24.54,43,259824
1528,5.13,54,211311
524,6.82,41,145391
3368,8.78,58,417946
1035,12.09,42,220198
3363,6.17,17,427406
829,9.47,15,209651
1069,6.83,40,201636
613,7.14,40,145841
1711,2.6,31,347477
952,3.93,31,194454
963,3.44,24,222664
854,2.15,20,296513
2020,1.56,38,422138
1967,3.68,44,267948
3055,4.12,48,405573
1125,5.33,18,299551
1615,7.31,51,259864
883,5.65,18,206989
1294,4.14,18,197697
1202,2.61,48,266572
1782,9.15,58,242634
2223,4.61,55,265815
2200,3.66,6,370158
1056,4.35,17,255530
2206,2.97,45,294773
1454,3.42,48,218468
1300,3.34,30,249119
1114,4.05,0,285064
1183,7.84,30,313945
2971,6.59,1,481981
1673,14.62,16,188112
1587,11.57,39,183398
1332,19.48,8,229860
3937,7.33,42,414795
2494,7.24,37,377710
1109,3.52,25,325735
1326,8.83,22,327800
1358,3.13,54,223190
1569,1.77,33,345512
1118,14.42,53,236173
1764,2.07,24,268550
2646,6.73,35,268259
875,2.67,57,235476
942,10.9,7,123183
1220,11.99,15,207644
1242,7.17,55,213976
3292,11.85,25,373312
2209,4.98,16,388663
2159,23.66,59,255484
1331,8.35,6,239522
1320,2.64,36,231398
828,5.2,47,197418
2023,4.45,47,321085
1801,4.16,26,319111
2475,1.55,2,464311
1360,6.49,50,194749
1398,1.88,48,263974
1584,0.85,14,300688
2114,3.89,20,318637
822,2.92,30,270928
1987,2.71,6,407628
1468,0.56,49,329936
969,2.73,55,249088
643,4.39,18,195615
1401,3.18,55,227086
2641,6.5,48,337300
2892,13.13,43,337768
1706,7.11,58,241794
3244,10.16,19,384367
1455,10.77,54,225265
2167,2.43,5,401726
1235,6.74,28,229944
1204,9.94,33,311288
1128,3.65,7,217946
649,2.85,44,246689
2477,7.18,28,321538
1145,1.76,27,351129
1074,2.31,34,343582
923,3.11,8,199922
1364,6.79,12,319079
2997,5.77,10,422878
3420,10.2,57,378504
761,2.6,46,202403
1284,2.5,31,325389
978,7.15,39,164566
2198,2.83,38,390739
1660,3.25,15,258046
1147,1.35,5,343385
1523,6.07,33,234511
1222,14.57,15,356787
2823,2.41,52,407480
1842,10.13,14,283852
1935,4.75,34,350936
509,1.44,25,270447
1441,2.65,44,270415
3405,2.54,57,469187
2516,3.97,24,318550
707,6.64,2,301179
1305,18.07,39,215865
915,1.82,7,244375
2934,3.53,6,404793
1632,2.65,39,279589
1088,2.04,6,256758
1500,5.3,7,285538
521,4.96,26,174432
959,1.39,27,219708
1502,5.02,54,203399
2076,2.13,16,401566
680,4.99,24,200823
1270,12.04,42,220997
2216,6.85,49,291068
828,5.61,20,216538
1622,3.42,37,234830
1519,5.19,37,262666
2938,7.35,18,424690
1350,6.85,7,195837
1382,4.62,40,317093
2083,5.77,16,361841
870,1.97,19,256847
1355,2.96,34,322845
1233,8.13,9,337988
1400,8.93,14,303200
2078,5.29,26,353253
1847,13.95,52,228084
1097,7.07,46,219079
1563,4.21,19,191476
2686,2.11,18,376005
1061,13.56,59,245149
1568,8.49,39,284077
1370,17.44,41,243413
1443,22.57,3,250416
771,2.01,6,270939
2602,2.02,17,421318
1086,0.67,50,205375
2231,9.42,54,331568
1154,7.84,11,339079
1152,5.3,42,228924
2404,2.1,52,274170
2202,4.65,52,289118
1609,5.64,27,191047
2007,8.57,15,315894
1318,6.0,57,193485
1475,7.88,16,295372
1136,4.54,15,289583
2125,11.33,12,288033
1121,7.71,31,306596
2681,2.16,6,368515
1304,13.1,34,242794
1492,11.68,56,303387
2005,6.86,30,362240
1494,6.03,57,262146
1314,15.82,54,190833
1462,1.58,47,274170
2116,11.81,36,236887
1135,3.55,52,303874
1407,10.66,33,180787
1486,5.39,12,294737
2091,2.07,55,392082
1422,3.5,30,199072
3051,10.13,54,388411
1390,4.28,23,250169
1346,3.21,20,209806
1382,3.19,45,253850
874,7.76,38,168745
977,16.87,26,172212
1197,1.11,52,270781
2331,35.18,30,241593
1460,5.71,0,244840
1219,7.43,41,270279
2417,3.65,3,382345
2753,4.94,28,349905
2445,5.67,11,326159
1052,2.38,14,311949
1214,2.82,58,262029
3057,11.35,6,336374
1630,1.67,45,354989
1330,6.74,38,293612
1973,3.82,11,318664
2214,2.53,56,313145
1177,19.69,12,175358
1616,2.54,30,285901
2144,2.25,47,374092
930,4.35,45,184497
1487,2.89,19,315636
947,4.98,50,192700
998,5.52,57,140542
1181,5.84,28,317294
1791,4.54,39,252499
1301,3.03,21,271204
1142,7.77,21,235064
1511,4.58,28,271836
935,3.5,11,278924
1757,13.96,41,182405
2327,4.55,9,297607
1434,10.64,0,237147
1365,11.69,26,227340
1718,12.2,4,250186
657,8.04,33,160454
1834,4.95,31,338112
5119,4.74,8,489323
1409,4.18,14,254306
1411,1.09,1,336335
1993,8.19,35,353031
2858,5.88,17,454611
2186,8.83,42,372182
625,4.56,37,209121
1854,7.89,22,339899
4141,1.89,1,472321
1898,2.18,19,418118
932,0.88,19,217908
1656,4.51,19,226731
886,2.88,57,237339
2423,2.63,9,448577
1009,6.26,16,287605
1524,3.68,49,238573
1050,1.82,55,252699
1189,29.41,28,297840
2682,4.83,32,337849
1542,2.32,3,328972
1183,3.1,48,261096
936,4.39,35,182974
700,4.38,28,171385
897,12.32,18,155030
1548,4.69,26,234929
2190,18.15,44,212160
1183,3.66,4,242920
2774,6.68,30,376937
1110,10.13,2,295415
1345,11.43,46,188733
961,12.41,12,213759
2200,4.09,54,331753
3425,4.93,28,417695
731,0.87,27,203418
1288,4.32,21,272974
2455,10.63,30,345884
829,9.28,20,200553
1856,4.66,21,377948
2412,16.27,11,266954
1527,3.79,20,295029
1844,3.0,48,314291
2993,3.57,14,338597
3227,2.26,49,432574
1444,7.66,51,245025
1196,6.06,39,301139
1024,7.59,1,284167
2188,3.71,33,341132
855,4.76,49,157683
1338,1.08,21,369315
1542,6.45,16,317026
1210,5.31,19,234302
1655,2.29,25,252376
4129,4.6,4,391326
1410,4.14,14,282929
1243,17.03,38,245138
2221,2.36,28,360291
1629,6.25,14,270329
2632,2.31,55,323247
1581,3.35,17,290207
1340,6.01,7,245472
725,4.27,11,158904
774,4.93,17,186053
710,6.25,31,184743
1722,3.51,3,303872
858,9.2,51,224307
2446,4.0,52,362337
1498,4.63,19,266065
1342,6.38,46,232886
1056,5.81,35,238391
1898,7.78,50,252815
1072,6.18,16,259269
998,6.88,36,167661
2381,3.94,4,416296
1705,2.34,0,332372
1347,1.82,52,318389
1913,1.54,17,371664
1485,17.01,26,214331
1725,1.05,13,332982
1067,11.42,52,230550
3388,2.79,23,492243
1173,11.36,10,236436
2758,1.06,36,419996
1372,4.2,12,284501
2044,13.71,15,192280
1985,8.16,40,310216
2341,3.91,57,358560
1057,1.27,45,251257
2276,1.96,7,325688
3098,13.1,18,359726
1334,3.88,47,259787
1500,4.71,16,242501
1200,6.04,44,289131
1288,1.99,28,380057
2935,6.59,53,336847
990,3.69,21,185408
1015,6.08,56,153290
2819,3.3,24,455118
1900,1.65,43,344165
3456,3.67,11,411919
1236,7.76,31,303627
1556,6.53,18,209520
1136,5.06,0,229976
1567,9.29,26,173455
728,4.3,10,248280
1946,5.15,57,359452
1684,3.54,48,228832
1446,9.68,44,191540
1266,6.07,27,291695
1034,3.35,15,364677
1980,1.75,19,381043
926,10.73,12,134289
1816,2.94,33,437184
3394,5.21,48,366965
2681,25.71,11,261066
810,8.68,0,129729
1194,15.3,7,228475
1752,3.4,27,211425
1439,10.48,1,317835
845,5.05,24,162906
1726,6.4,6,289632
1474,20.38,6,236012
3183,4.08,42,414763
1337,5.02,59,259844
2361,2.63,11,387968
891,9.23,13,175383
981,3.35,17,169143
1975,10.13,47,274341
2283,1.56,30,317733
1009,7.27,34,323770
1494,3.16,32,265009
851,8.26,56,167178
1376,4.91,2,300111
2068,3.41,9,317416
1243,3.78,22,253234
1339,2.73,29,266994
942,8.9,6,214253
1142,2.38,53,287018
2990,4.11,40,417123
1524,6.31,55,296359
991,15.32,56,129440
1305,4.92,30,255102
781,4.18,51,117246
986,6.0,44,200901
2550,1.16,21,389335
1398,2.14,39,310659
3153,3.81,57,404020
1424,3.01,45,218028
1459,1.62,42,384849
1912,9.03,13,341452
508,5.94,49,191267
1606,5.46,23,216702
1451,3.05,37,293634
2682,5.24,40,315308
2177,7.1,30,356940
940,4.11,9,234288
2432,6.76,41,316051
1332,2.84,14,284274
1030,5.3,15,171546
1601,11.02,7,225287
1364,11.73,37,214068
2739,12.54,7,231563
1696,6.05,20,315217
1607,5.06,53,277345
2122,3.62,27,270466
2291,1.4,53,375840
2025,1.93,29,358944
2611,4.4,10,353938
1888,4.59,45,289613
1582,13.31,21,219518
2430,12.43,57,291595
1427,3.06,15,291134
1500,8.78,49,297360
2947,3.55,29,421752
2832,7.99,50,354684
1475,8.71,10,295009
1234,11.82,38,275229
2657,3.51,6,363874
2038,10.07,48,226737
1679,1.34,14,269309
1301,12.27,25,260366
1690,4.87,39,226326
1467,4.94,28,248297
1134,1.19,46,400447
1558,3.77,41,320900
1646,12.79,7,270122
1273,3.67,46,214833
2125,8.16,25,312551
2478,5.07,35,367200
2181,10.42,12,331885
1325,5.66,25,240557
2002,2.58,49,352641
1527,5.15,55,243333
902,15.19,56,107219
1937,7.02,42,268381
1569,4.57,4,245311
4177,24.02,26,385750
2651,11.15,11,285335
1967,8.77,41,363204
1635,6.19,9,193986
1580,8.26,58,182357
990,8.45,11,217317
738,1.07,3,246862
1044,6.53,50,209621
1452,4.43,12,298484
637,3.49,1,208987
1190,4.32,32,243435
1340,1.67,58,280496
1358,1.4,16,302802
1136,11.85,24,266027
1291,6.84,14,214019
2949,0.91,33,472851
1929,3.31,19,384170
1183,9.17,35,341044
1440,4.07,28,208447
1463,11.84,55,232578
1088,10.33,40,212775
1088,1.92,40,286245
2217,4.48,29,309995
1251,3.62,18,288720
955,1.87,18,276770
1454,1.79,30,405869
1551,2.82,11,259798
672,3.16,7,133579
1456,6.04,22,338079
2094,10.29,7,273028
1773,7.1,13,242641
3611,8.38,32,437153
2441,4.11,47,266995
2642,7.55,13,354282
4537,4.46,47,406950
2004,3.64,0,410803
1580,18.69,59,252566
2185,0.97,31,425732
1183,1.33,28,317251
1545,6.47,39,320965
1142,4.11,28,281897
1735,1.81,24,289741
1140,2.37,22,279249
1124,2.59,58,263531
1746,9.25,51,262375
1400,11.57,30,189398
684,15.61,50,165894
826,1.63,8,218350
935,1.9,31,202381
1039,1.81,27,268516
1747,12.21,19,239095
1615,6.63,55,269023
2266,5.24,49,294314
2000,5.82,54,241112
2272,4.76,38,459864
1888,2.26,22,432476
1609,7.09,45,275426
2297,4.35,6,401859
2138,2.14,51,373510
1720,7.4,1,284869
2461,3.68,49,371520
579,5.81,42,231263
1317,4.54,5,283377
1309,9.24,8,293534
2347,5.78,27,292926
2775,2.67,17,380216
828,6.21,52,244744
2603,6.35,11,370565
926,7.08,25,144443
937,10.23,15,159818
1347,3.22,7,318556
1303,7.91,15,277298
793,1.48,51,236911
1919,4.55,42,328054
1942,4.09,54,316824
2256,13.65,24,255078
1244,4.44,14,228323
1457,7.58,1,328392
1462,1.44,29,319026
2907,3.87,2,486868
476,2.74,0,300774
1009,28.02,36,293531
1483,3.11,9,277276
958,5.21,33,231297
1334,5.41,34,266356
1407,1.63,43,253997
1137,3.43,22,251426
1518,6.58,42,262416
1903,5.26,21,365751
1346,0.99,5,365139
1234,3.33,18,242523
1385,10.12,0,278587
1475,7.48,27,255092
737,11.62,44,221723
1780,2.48,47,304305
1235,12.14,13,255032
2451,4.8,6,338644
1875,15.1,11,266447
2363,4.96,59,264950
987,1.18,18,202074
1275,8.98,25,266796
900,3.63,4,232057
1116,3.81,47,247008
2442,1.79,26,425772
2683,15.42,5,278531
935,3.44,28,186764
1232,14.92,42,212020
1435,3.66,28,269268
1871,2.59,58,355559
732,12.47,52,200446
779,4.71,30,199571
1800,4.74,56,329563
678,2.02,48,198970
1238,3.6,22,300465
1579,6.69,46,294680
1748,1.99,30,258200
1398,3.4,32,275233
1278,3.69,31,255899
2075,5.19,48,330793
1659,13.95,55,237179
1142,4.01,19,175071
1502,3.05,38,288860
1725,33.87,37,282271
2943,3.66,53,456542
2027,4.33,26,304104
2406,3.86,11,338823
1159,4.08,12,239521
1200,5.23,3,217220
1347,9.44,6,236419
1397,6.57,18,218803
989,10.53,6,192712
2456,10.29,52,193004
2107,5.73,21,302777
1309,6.45,22,240260
1913,10.76,45,284266
1618,2.28,18,415555
1974,28.47,42,266517
864,3.46,49,140779
1396,3.87,21,234194
1446,2.12,28,335006
1899,2.17,19,338851
1151,9.79,25,301675
544,24.27,34,190389
960,3.33,20,195247
1444,6.32,27,195974
1518,5.78,29,294974
2902,9.98,1,431058
1868,23.41,9,280840
1529,14.36,32,234027
1461,4.19,0,229815
2302,7.17,42,311233
1169,7.69,54,194009
1399,4.88,45,215223
957,2.3,18,266445
2611,2.83,26,416693
1731,11.06,39,239306
1115,11.89,40,186410
1414,4.28,58,215398
1815,5.95,29,314738
1339,11.45,14,158791
1195,1.5,21,312783
1139,3.62,55,176689
1695,20.34,37,242895
1282,6.11,51,184541
1234,2.25,43,244162
867,5.38,57,205407
1526,10.12,30,240933
1376,0.83,56,218375
1301,5.6,53,218765
1602,3.82,50,249954
1996,1.57,56,346466
1959,5.25,31,326960
1846,4.5,44,329274
1344,4.87,33,261698
1179,3.88,46,202294
974,2.42,45,230847
1167,1.79,45,279080
1491,3.05,25,325516
1080,9.04,47,236082
1538,5.83,52,245128
1006,4.72,38,269871
761,2.39,27,237752
2054,3.81,51,292642
1224,8.3,46,257471
1059,7.05,28,277781
955,3.55,34,279137
1753,0.8,41,318211
2565,3.09,41,348852
1259,3.53,18,287273
1358,2.62,17,283767
2272,3.71,53,272196
717,8.77,56,141863
3251,4.83,24,456142
3934,9.9,54,464021
501,1.72,28,277892
1423,4.0,10,253656
1110,1.27,43,353713
1331,3.67,2,273141
1252,2.38,6,266370
2048,12.14,56,264613
1415,6.6,31,309090
1028,10.08,15,207935
1381,3.67,28,195217
1818,2.43,34,391432
921,2.37,38,279314
766,5.96,20,87346
3284,17.59,23,402139
1144,6.61,32,208061
1401,3.81,37,287543
1262,4.34,55,164125
1843,4.85,23,283955
3008,20.46,52,368511
1866,11.75,59,301199
806,5.94,20,199652
850,5.35,1,321023
1261,6.11,36,221141
1329,7.0,54,200656
743,3.71,3,218515
2054,2.74,11,376707
958,10.2,40,170772
2690,5.03,48,291771
3066,9.62,5,451565
1340,15.68,21,260657
1764,7.13,14,321308
904,6.37,57,161363
1899,46.53,40,267804
1212,5.73,28,283021
958,2.31,51,229725
1318,4.07,32,251956
1228,14.68,54,141577
1299,2.0,14,313168
2164,2.92,1,442628
1081,10.75,25,237802
2963,4.1,12,400273
871,4.59,50,116189
2824,10.5,31,382216
985,3.0,17,201258
1479,1.77,46,342818
1216,1.87,31,254922
1290,7.44,30,242128
2039,5.94,10,289790
2697,3.05,59,358962
2383,2.2,39,437083
1258,4.1,51,313058
1593,10.82,45,239814
1082,2.76,30,339992
995,3.11,0,246571
935,2.15,40,251778
1242,3.83,6,261864
1635,6.28,57,263515
689,21.77,14,261319
1453,5.77,22,268309
2714,4.77,33,340912
2318,9.06,30,347526
1171,8.06,39,254334
846,3.31,47,189364
1779,24.81,45,213046
585,4.87,54,223471
2307,5.84,28,379674
1359,7.29,32,342305
3079,6.31,52,409105
741,14.41,16,190968
2137,3.28,14,349384
1421,8.57,0,297584
1296,5.56,44,282939
855,9.85,41,118250
1878,4.26,16,357506
1940,3.88,7,415839
3023,8.27,2,511791
2215,6.36,29,387445
1167,2.79,11,341998
990,12.7,47,137360
856,8.27,57,151505
2668,4.7,46,291802
1084,3.57,51,196738
2676,6.39,59,355971
1826,7.86,44,375797
1689,1.62,34,326508
1309,6.44,48,270581
1928,7.82,33,351151
1471,0.95,25,331612
1277,5.68,1,209552
1955,8.05,38,351957
1397,7.44,53,223829
1075,8.69,41,238473
1881,3.94,24,348579
1442,2.39,37,282807
1800,1.41,48,329126
1234,10.64,45,191653
912,8.1,29,144963
2963,11.22,21,321102
2748,2.98,23,351320
2108,8.69,54,265466
1267,1.73,10,330093
1312,2.69,51,255781
2573,5.41,11,269199
1284,7.88,58,224752
1149,16.04,26,197697
3130,4.19,44,465445
1452,2.7,43,295050
3003,2.61,46,404121
846,3.06,47,201610
1821,23.45,2,308229
3389,8.41,16,420932
1498,10.79,13,299835
1331,4.19,41,202930
927,4.95,40,219335
2282,8.08,17,324438
1087,3.48,47,239302
1425,4.04,18,231506
903,3.09,20,173929
2759,3.62,23,323430
2349,5.13,44,247770
1461,2.79,0,353172
932,6.05,54,184365
2736,6.04,41,263087
1278,4.37,35,285078
951,2.78,14,305368
731,5.33,47,154748
1143,3.48,52,210178
827,5.12,30,242309
1153,10.68,17,255323
1993,2.06,22,384834
1273,22.68,24,270953
1706,4.71,18,270416
1108,6.61,42,294283
1519,2.92,20,309363
3191,11.02,49,361205
1287,4.54,27,301726
1726,3.76,37,166982
791,3.31,56,223101
2719,4.1,26,320805
1223,6.64,10,278998
2253,5.59,32,403236
1409,4.82,29,248375
1890,3.01,46,302690
1936,2.89,51,367919
1235,3.59,42,184812
2291,6.84,58,403566
1092,7.87,16,258384
2020,8.65,14,402532
1266,4.95,17,247338
1702,6.48,40,241292
1230,4.4,13,295882
1510,1.46,5,268115
963,4.26,58,176103
1634,3.81,18,294458
1506,2.39,13,301904
1192,3.33,21,241643
1448,5.44,9,302378
1561,2.24,2,393242
1156,3.01,18,319285
1405,14.64,20,214350
990,1.61,48,207985
3783,4.36,26,412079
2261,2.19,44,397303
1651,2.93,44,244521
2365,4.31,47,276667
670,2.48,55,202855
532,7.4,29,164347
1261,12.75,6,273605
852,8.93,2,261044
1346,10.15,11,221696
1607,1.89,49,282633
2139,4.18,34,243490
938,6.87,8,182617
1736,9.11,7,307270
1488,16.9,53,200550
1701,10.47,31,198484
1202,9.28,10,312296
2574,31.3,53,212649
1420,5.3,43,298750
3009,4.05,28,539740
1079,5.61,27,255843
1992,2.61,40,417263
1445,5.19,20,196580
1298,1.48,59,224908
1906,3.42,47,289724
1313,4.57,38,291251
510,9.63,41,180066
434,10.78,59,152916
2462,2.52,0,370948
2421,21.18,1,300160
3149,5.5,47,385542
1469,5.86,12,224945
882,1.6,41,191720
1251,3.21,30,267293
1487,10.33,19,212627
989,5.58,13,199752
2862,5.34,46,342777
3625,5.81,10,449119
1792,1.8,9,319147
1473,4.63,26,251207
881,13.27,7,186137
2747,10.6,38,310498
1526,4.54,59,184945
1318,14.8,44,222534
1794,2.05,36,260404
1171,2.51,23,313329
1569,18.26,59,210163
831,7.42,52,179053
2286,4.05,49,352239
1419,4.76,13,291103
2353,2.82,7,431294
1365,6.01,10,244937
1401,5.69,15,286720
911,5.02,4,249252
2006,2.2,53,355894
1042,5.96,11,264453
1218,3.42,13,254976
1480,2.48,53,343005
1553,12.02,57,250788
748,22.62,13,167237
1349,19.29,17,224593
2034,7.81,48,356389
1272,4.11,58,290918
1353,4.72,38,271990
1579,6.58,26,285025
1407,3.69,40,289518
980,12.47,46,153358
1458,1.19,6,313171
2203,4.03,26,358495
972,8.68,51,163698
1274,2.74,42,354563
851,4.19,9,183355
2157,7.5,45,322328
1426,14.34,40,292822
1053,2.0,15,239252
1535,1.9,20,318206
914,2.55,18,224898
979,1.69,59,230006
825,1.77,11,204176
966,2.51,49,215906
2547,11.75,31,275941
1104,3.98,52,249056
1783,5.06,58,274034
1059,2.54,57,201694
2005,7.72,51,315216
981,18.41,24,173361
1503,2.66,16,307557
1511,16.57,19,241226
3756,6.39,39,398455
1904,5.01,20,281214
1167,6.55,26,268250
1946,6.51,4,332218
3481,18.17,46,360304
771,7.13,6,164386
1056,7.23,20,286323
1346,3.69,35,257930
1252,8.91,31,260568
1295,2.54,53,280638
878,5.35,39,184545
2595,37.27,47,246146
837,0.86,18,294902
1366,5.83,7,201693
2249,5.99,44,295370
1462,4.22,9,300153
1000,4.29,50,271151
863,5.28,56,231054
1350,4.15,16,257748
1093,5.79,45,189904
1606,3.52,26,217902
845,20.4,17,168648
2049,4.15,25,368906
1550,7.38,38,250322
1597,3.1,59,227396
2634,9.52,18,355083
1242,8.28,42,241053
1107,6.64,20,243257
1189,2.41,15,271942
1370,2.93,37,345984
1427,16.12,45,259816
1061,2.9,43,249807
659,7.76,56,164700
1182,2.56,6,335344
1709,10.03,32,196768
1563,3.06,17,273876
2391,2.52,49,357593
3236,3.01,3,413763
2005,3.36,10,407539
2573,6.57,46,307025
2011,5.2,21,359923
2933,2.3,40,417395
3103,4.86,59,468988
2165,2.22,27,464000
1963,7.77,31,282917
1363,8.84,58,233746
1456,4.87,44,290459
1293,5.99,11,242199
1897,16.89,48,270553
1109,4.44,30,196146
1371,2.56,47,260044
577,7.43,35,211591
2949,2.24,13,457600
1355,4.27,48,226299
1776,3.26,0,232408
2652,3.03,53,344854
1669,4.16,49,189096
2637,9.3,58,378546
900,10.74,2,184057
3862,9.47,26,460426
2286,6.27,10,366683
1609,4.14,22,222567
2617,0.95,21,368121
927,6.41,35,182617
1318,1.0,26,295193
2637,1.29,57,320688
701,4.42,16,220287
1852,5.96,25,313827
1831,3.61,42,315661
3254,14.51,16,403241
785,6.84,43,201728
2818,4.16,42,386390
1183,13.07,42,259555
1237,14.81,40,245290
907,7.09,49,153177
958,2.88,59,210466
1739,3.37,3,328019
948,1.8,29,279589
1990,4.81,48,262902
1135,2.37,0,301787
911,3.93,32,226424
1198,5.94,39,215373
1693,1.24,11,340587
1324,2.04,24,383559
1500,3.47,47,254185
1955,4.77,4,334926
2282,3.51,8,346707
1307,4.1,49,279315
974,3.02,48,183758
1526,1.8,35,328385
1786,3.41,24,229622
825,4.27,6,172500
1036,3.99,48,274430
1110,5.36,14,232941
1362,6.64,54,141724
1091,7.98,46,228359
1964,3.18,4,381939
778,1.64,38,290223
786,12.06,55,222539
1295,6.49,52,243218
1379,2.54,36,335027
827,6.02,10,204583
1161,10.46,40,233454
1260,16.62,39,232899
1264,5.9,35,274684
1573,10.4,15,212262
1136,2.12,54,365243
2673,4.83,30,249133
1799,3.92,17,281693
1071,6.3,15,272142
1537,15.3,16,254108
1555,5.9,27,215052
2406,2.57,13,326230
1164,2.05,31,333019
2012,15.67,11,325958
1505,7.1,16,268368
2688,6.78,7,370600
2480,3.89,21,322590
1601,5.97,24,272599
1332,2.48,24,356575
1812,6.5,43,308085
1377,2.18,29,355057
2899,3.85,41,347886
1527,3.16,1,266705
1258,0.51,26,330744
1231,3.89,5,332306
911,2.64,27,250542
1849,4.27,36,300711
1066,4.96,47,311442
2296,17.07,33,270206
882,6.13,22,225261
1557,6.26,15,247291
2345,7.01,57,325406
625,9.12,11,178639
3318,6.81,2,545790
1248,6.03,7,305266
1566,8.15,59,307188
1860,0.91,54,340038
1979,21.38,19,205649
1651,15.07,0,258867
2206,5.77,46,415625
1821,1.84,18,377768
2993,11.56,1,434967
1824,3.05,27,301055
3248,7.2,25,398497
2122,2.02,21,386967
718,23.53,39,260168
4206,1.8,43,501808
1176,5.2,33,181978
2692,1.12,0,445335
1496,4.81,1,246348
2262,3.68,52,294100
1123,10.98,11,259394
1901,3.68,23,393140
1337,10.99,6,291272
2783,2.42,13,402599
1764,4.07,29,273133
2152,4.12,14,391156
622,7.01,39,140129
1430,6.41,22,329439
1744,8.21,47,212032
1618,5.97,36,269903
2174,7.87,15,321142
1278,2.64,48,246071
1509,6.5,55,257540
2374,15.27,7,283988
594,1.53,40,225995
1873,6.97,37,334198
1295,7.95,40,297985
1027,13.77,1,353326
1693,8.23,1,337610
2418,5.31,17,350541
2243,6.69,4,307783
1402,2.96,21,333831
2101,3.78,52,345512
2094,1.94,21,419310
1429,14.03,23,196642
1121,6.79,16,292302
1148,2.61,25,369340
2069,5.99,47,282660
1455,11.15,49,246016
974,9.92,25,169152
754,2.59,23,246037
2064,0.55,11,353949
1189,6.53,58,226672
1689,2.66,18,296967
2430,7.66,20,355666
876,9.63,25,233833
1453,10.8,4,316214
1382,16.8,19,215225
1723,11.77,55,233675
2430,16.86,4,263269
869,13.01,14,175793
1859,13.82,13,276624
2236,4.81,14,304943
1373,2.01,57,311246
1401,28.15,42,214081
1750,5.18,55,245866
1699,11.71,51,266531
1868,3.37,37,323748
1852,9.73,33,372307
999,0.89,30,304829
2199,3.72,41,372500
2360,4.62,42,312850
1594,6.85,35,223038
814,10.49,26,153022
1413,2.3,40,229706
1600,7.86,9,286068
936,11.69,33,208427
1281,25.59,31,244461
842,8.12,32,147706
1887,3.59,30,326119
1581,2.03,45,342449
766,17.82,45,183167
1703,8.3,19,289755
1447,4.88,21,385706
1819,1.59,0,432466
1265,2.58,6,227971
1074,7.71,15,218158
1087,6.35,45,251611
1193,1.27,47,290712
1491,7.71,14,253464
1570,1.65,52,284131
1371,12.78,22,210191
1249,5.73,47,254204
1286,3.58,28,312985
4036,9.91,42,475828
1087,6.34,21,324751
1184,12.52,4,233673
5527,5.24,15,429233
1751,5.46,41,228074
852,4.06,55,202494
2073,5.95,37,336857
1028,16.26,46,211426
2129,3.48,0,425274
1360,7.8,45,243738
1241,2.67,50,294718
2817,1.17,24,495703
1856,5.73,29,365695
2184,6.42,3,395914
1761,4.59,10,318981
1239,1.74,3,291146
1890,6.13,43,332329
2401,5.97,47,316109
1562,2.66,6,298566
3043,1.92,55,488795
2080,4.15,50,369268
1611,7.82,34,237513
1636,6.63,58,304103
1563,2.67,52,235597
897,5.45,13,222429
1427,9.22,57,206153
1617,2.18,26,285612
1253,5.18,9,262283
1694,12.65,12,224844
1492,2.03,41,181195
2017,11.12,59,278235
1929,15.39,26,304630
1582,4.24,34,253879
856,3.9,18,190893
3029,10.21,50,330830
